accountId	accountType	lastLoginDatePeopleSoft	enabledInPeopleSoft	lastLoginDateEntraMicrosoft	enabledInEntraMicrosoft	unusedEntraMicrosoft6Months	unusedEntraMicrosoft12Months	neverUsedEntraMicrosoft	neverUsedPeopleSoft
10314	alumni	2024-05-01	false	2026-03-24	true	false	false	false	false
10315	campus	2023-04-28	false	null	null	false	false	true	false
10316	alumni	2022-06-07	false	2022-05-27	true	true	true	false	false
10317	campus	2026-03-03	false	2026-03-27	false	false	false	false	false
10318	alumni	2024-05-13	false	2024-09-23	true	true	true	false	false
10319	alumni	null	null	2026-01-16	true	false	false	false	true
10320	campus	2026-04-08	true	2026-04-07	true	false	false	false	false
10321	alumni	null	null	2026-04-06	true	false	false	false	true
10322	campus	2026-04-05	true	2026-04-07	true	false	false	false	false
10323	campus	2026-03-22	true	2026-04-06	true	false	false	false	false
10324	campus	2024-06-01	false	null	false	false	false	true	false
10325	campus	2026-04-05	true	2026-04-07	true	false	false	false	false
10326	campus	2026-04-01	true	2026-04-06	true	false	false	false	false
10327	campus	null	null	2026-03-22	false	false	false	false	true
10328	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
10329	alumni	null	null	2023-06-07	true	true	true	false	true
10330	campus	2026-03-17	true	2026-04-06	true	false	false	false	false
10331	campus	2026-03-10	true	2026-04-06	true	false	false	false	false
10332	campus	2026-03-09	true	2026-04-03	true	false	false	false	false
10333	campus	2022-03-24	false	null	null	false	false	true	false
10334	campus	null	true	null	true	false	false	true	true
10335	campus	2026-04-05	true	2026-04-07	true	false	false	false	false
10336	campus	2026-03-10	true	2026-04-06	true	false	false	false	false
10337	alumni	null	null	null	true	false	false	true	true
10338	alumni	null	null	2024-02-21	true	true	true	false	true
10339	campus	null	false	null	true	false	false	true	true
10340	campus	2026-03-23	true	2026-04-05	true	false	false	false	false
10341	alumni	2022-05-18	false	2025-11-18	true	false	false	false	false
10342	campus	2026-04-06	true	2026-04-06	true	false	false	false	false
10343	campus	2026-04-06	true	2026-04-07	true	false	false	false	false
10344	campus	2026-04-06	true	2026-04-06	true	false	false	false	false
10345	campus	2026-03-31	true	2026-04-06	true	false	false	false	false
10346	alumni	2022-06-06	false	2024-07-13	true	true	true	false	false
10347	campus	2026-04-01	true	2026-04-06	true	false	false	false	false
10348	alumni	2023-05-11	false	2023-07-19	true	true	true	false	false
10349	alumni	null	null	2026-03-03	true	false	false	false	true
10350	alumni	2022-05-13	false	2025-01-17	true	true	true	false	false
10351	campus	2022-01-22	true	null	null	false	false	true	false
10352	campus	2026-04-06	true	2026-04-06	true	false	false	false	false
10353	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
10354	campus	2025-05-21	true	2025-05-21	true	true	false	false	false
10355	alumni	2022-05-12	false	2022-08-24	true	true	true	false	false
10356	campus	2025-08-19	true	2025-10-09	true	true	false	false	false
10357	campus	2024-09-16	true	2025-08-03	true	true	false	false	false
10358	campus	null	false	null	true	false	false	true	true
10359	alumni	null	null	2022-06-29	true	true	true	false	true
10360	campus	2026-02-03	true	2026-04-03	true	false	false	false	false
10361	alumni	2025-05-22	false	2025-09-14	true	true	false	false	false
10362	alumni	2023-05-16	false	2025-03-06	true	true	true	false	false
10363	campus	2026-01-30	true	2026-04-06	true	false	false	false	false
10364	campus	2022-06-14	false	null	null	false	false	true	false
10365	campus	2026-04-07	true	2026-04-05	true	false	false	false	false
10366	campus	2026-01-26	true	2026-01-26	true	false	false	false	false
10367	alumni	null	null	2023-08-31	true	true	true	false	true
10368	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
10369	campus	null	false	null	null	false	false	true	true
10370	alumni	null	null	2024-12-10	true	true	true	false	true
10371	alumni	2023-05-19	false	2026-03-30	true	false	false	false	false
10372	alumni	null	null	2023-09-06	true	true	true	false	true
10373	campus	2025-01-15	true	2025-01-27	true	true	true	false	false
10374	alumni	2024-05-13	false	2025-01-20	true	true	true	false	false
10375	alumni	2023-05-25	false	2025-02-19	true	true	true	false	false
10376	campus	2026-04-02	true	2026-04-07	true	false	false	false	false
10377	alumni	null	null	2026-03-31	true	false	false	false	true
10378	alumni	null	null	2026-04-06	true	false	false	false	true
10379	alumni	null	null	2025-08-29	true	true	false	false	true
10380	campus	2026-03-25	true	2026-04-06	true	false	false	false	false
10381	alumni	2023-05-15	false	2024-12-31	true	true	true	false	false
10382	alumni	2024-06-12	false	2025-11-24	true	false	false	false	false
10383	alumni	2024-05-16	false	2025-05-21	true	true	false	false	false
10384	campus	2026-04-01	true	2026-04-04	true	false	false	false	false
10385	alumni	null	null	2024-07-13	true	true	true	false	true
10386	alumni	null	null	2022-03-29	true	true	true	false	true
10387	alumni	null	null	2025-12-24	true	false	false	false	true
10388	campus	2024-09-24	true	2024-09-25	true	true	true	false	false
10389	alumni	2023-01-26	false	2023-03-23	true	true	true	false	false
10390	alumni	null	null	null	true	false	false	true	true
10391	campus	2024-09-09	true	2024-08-21	true	true	true	false	false
10392	campus	null	null	null	true	false	false	true	true
10393	campus	2025-07-31	true	2025-07-31	true	true	false	false	false
10394	campus	2025-12-18	true	2026-04-03	true	false	false	false	false
10395	campus	2026-04-01	true	2026-04-06	true	false	false	false	false
10396	alumni	2023-06-20	false	2025-10-20	true	false	false	false	false
10397	campus	2026-01-30	true	2026-04-06	true	false	false	false	false
10398	campus	2026-04-02	true	2026-04-02	true	false	false	false	false
10399	alumni	2024-05-14	false	2024-06-26	true	true	true	false	false
10400	alumni	null	null	2022-11-15	true	true	true	false	true
10401	campus	2024-09-22	true	2026-02-17	true	false	false	false	false
10402	alumni	2023-04-18	false	2023-05-19	true	true	true	false	false
10403	campus	2026-04-02	true	2026-04-06	true	false	false	false	false
10404	campus	2026-04-07	true	2026-04-07	true	false	false	false	false
10405	campus	2026-03-06	true	2026-04-07	true	false	false	false	false
10406	campus	2026-03-30	true	2026-03-30	true	false	false	false	false
10407	alumni	null	null	2024-01-06	true	true	true	false	true
10408	alumni	2024-07-07	false	2026-02-06	true	false	false	false	false
10409	alumni	null	null	2024-10-24	true	true	true	false	true
10410	alumni	null	null	2023-08-10	true	true	true	false	true
10411	alumni	null	null	2025-12-04	true	false	false	false	true
10412	campus	null	false	null	null	false	false	true	true
10413	campus	2026-03-31	true	2026-04-06	true	false	false	false	false
10414	campus	2026-02-23	true	2026-04-03	true	false	false	false	false
10415	alumni	null	null	2020-11-06	true	true	true	false	true
10416	campus	2026-01-11	true	2026-04-02	true	false	false	false	false
10417	campus	2022-01-26	true	null	null	false	false	true	false
10418	campus	2023-12-19	true	2024-01-04	true	true	true	false	false
10419	campus	null	false	null	false	false	false	true	true
10420	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
10421	campus	2026-03-06	true	2026-04-06	true	false	false	false	false
10422	campus	2026-02-03	true	2026-04-06	true	false	false	false	false
10423	alumni	2025-05-20	false	2025-11-26	true	false	false	false	false
10424	campus	2024-08-01	false	null	null	false	false	true	false
10425	campus	2026-04-03	true	2026-04-06	true	false	false	false	false
10426	campus	2023-05-10	false	null	null	false	false	true	false
10427	campus	null	true	null	false	false	false	true	true
10428	campus	null	false	null	null	false	false	true	true
10429	campus	2026-04-06	true	2026-04-07	true	false	false	false	false
10430	campus	2021-11-08	false	null	null	false	false	true	false
10431	campus	2014-05-03	true	2026-02-27	true	false	false	false	false
10432	campus	2025-02-10	true	2026-02-03	true	false	false	false	false
10433	campus	2025-07-02	true	2026-03-19	true	false	false	false	false
10434	campus	2026-04-07	true	2026-04-07	true	false	false	false	false
10435	alumni	null	null	null	true	false	false	true	true
10436	alumni	null	null	2023-11-20	true	true	true	false	true
10437	alumni	null	null	2022-10-03	true	true	true	false	true
10438	alumni	null	null	2021-11-02	true	true	true	false	true
10439	alumni	null	null	2022-10-03	true	true	true	false	true
10440	campus	2018-03-09	false	null	null	false	false	true	false
10441	campus	2023-06-02	false	null	null	false	false	true	false
10442	campus	2026-04-06	true	2026-04-06	true	false	false	false	false
10443	campus	2025-01-10	false	2026-04-03	true	false	false	false	false
10444	alumni	null	null	2022-10-03	true	true	true	false	true
10445	campus	2026-04-06	true	2026-04-07	true	false	false	false	false
10446	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
10447	campus	2023-08-03	true	null	true	false	false	true	false
10448	campus	null	null	null	true	false	false	true	true
10449	alumni	null	null	2026-04-02	true	false	false	false	true
10450	campus	2026-04-03	true	2026-04-07	true	false	false	false	false
10451	campus	2026-04-03	true	2026-04-06	true	false	false	false	false
10452	alumni	2023-05-22	false	2024-05-15	true	true	true	false	false
10453	campus	null	false	null	null	false	false	true	true
10454	alumni	2024-05-17	false	2025-02-12	true	true	true	false	false
10455	campus	2025-03-24	false	2025-03-24	true	true	true	false	false
10456	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
10457	campus	null	null	null	true	false	false	true	true
10458	campus	null	false	null	null	false	false	true	true
10459	campus	2026-04-06	true	2026-04-06	true	false	false	false	false
10460	campus	2022-10-28	true	null	null	false	false	true	false
10461	campus	null	false	null	true	false	false	true	true
10462	alumni	null	null	2026-04-03	true	false	false	false	true
10463	campus	2022-01-21	false	null	null	false	false	true	false
10464	campus	2022-06-07	false	null	null	false	false	true	false
10465	campus	2026-04-03	true	2026-04-03	true	false	false	false	false
10466	campus	null	true	null	null	false	false	true	true
10467	alumni	null	null	null	true	false	false	true	true
10468	campus	2026-03-23	true	2026-04-05	true	false	false	false	false
10469	campus	2023-03-01	true	2023-09-02	true	true	true	false	false
10470	campus	2026-03-26	true	2026-03-31	true	false	false	false	false
10471	campus	2026-03-16	true	2026-04-07	true	false	false	false	false
10472	campus	2026-03-27	true	2026-04-06	true	false	false	false	false
10473	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
10474	campus	null	false	null	null	false	false	true	true
10475	campus	2026-03-23	true	2026-04-01	true	false	false	false	false
10476	campus	2024-04-05	false	null	null	false	false	true	false
10477	campus	2026-02-20	true	2026-04-07	true	false	false	false	false
10478	campus	2022-07-27	false	null	null	false	false	true	false
10479	alumni	null	null	2022-05-20	true	true	true	false	true
10480	campus	null	false	null	null	false	false	true	true
10481	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
10482	campus	null	null	null	true	false	false	true	true
10483	alumni	2023-06-08	false	2025-11-07	true	false	false	false	false
10484	campus	2023-01-10	true	null	null	false	false	true	false
10485	campus	2025-05-12	false	2025-06-09	true	true	false	false	false
10486	campus	2026-01-30	true	2026-04-06	true	false	false	false	false
10487	campus	2026-04-04	true	2026-04-06	true	false	false	false	false
10488	campus	2026-03-23	true	2026-03-23	true	false	false	false	false
10489	campus	2026-04-07	true	2026-04-07	true	false	false	false	false
10490	campus	2026-01-20	true	2026-04-07	true	false	false	false	false
10491	campus	2025-07-12	true	2025-11-25	true	false	false	false	false
10492	campus	2026-03-23	true	2026-04-06	true	false	false	false	false
10493	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
10494	campus	2024-02-06	true	2024-01-20	true	true	true	false	false
10495	alumni	null	null	2026-02-19	true	false	false	false	true
10496	campus	2025-06-16	true	2025-06-19	false	true	false	false	false
10497	campus	2024-09-09	false	2025-03-22	true	true	true	false	false
10498	alumni	null	null	2022-07-18	true	true	true	false	true
10499	alumni	null	null	2021-12-21	true	true	true	false	true
10500	campus	2026-04-01	true	2026-04-04	true	false	false	false	false
10501	alumni	null	null	2026-02-10	true	false	false	false	true
10502	campus	2026-03-30	true	2026-04-06	true	false	false	false	false
10503	campus	2022-04-01	true	null	null	false	false	true	false
10504	alumni	null	null	2021-06-28	true	true	true	false	true
10505	campus	2026-03-31	true	2026-04-05	true	false	false	false	false
10506	alumni	2023-05-08	false	2024-07-18	true	true	true	false	false
10507	alumni	null	null	null	true	false	false	true	true
10508	campus	2026-04-02	true	2026-04-06	true	false	false	false	false
10509	alumni	null	null	2022-10-03	true	true	true	false	true
10510	campus	2026-04-02	true	2026-04-03	true	false	false	false	false
10511	campus	2026-04-06	true	2026-04-06	true	false	false	false	false
10512	campus	null	true	null	true	false	false	true	true
10513	campus	2026-02-01	true	2026-04-04	true	false	false	false	false
10514	alumni	2024-05-13	false	2024-07-25	true	true	true	false	false
10515	campus	2024-05-02	true	2024-09-10	true	true	true	false	false
10516	campus	2025-07-02	true	2025-09-19	true	true	false	false	false
10517	campus	2026-03-25	true	2026-04-07	true	false	false	false	false
10518	campus	2026-01-23	true	2026-01-23	true	false	false	false	false
10519	campus	2026-01-28	true	2026-04-07	true	false	false	false	false
10520	alumni	null	null	2022-08-29	true	true	true	false	true
10521	campus	2026-03-27	true	2026-04-07	true	false	false	false	false
10522	alumni	null	null	2025-04-28	true	true	false	false	true
10523	alumni	null	null	2026-03-28	true	false	false	false	true
10524	alumni	2024-05-13	false	2024-05-08	true	true	true	false	false
10525	campus	2026-02-04	true	2026-04-06	true	false	false	false	false
10526	campus	2026-04-02	true	2026-04-06	true	false	false	false	false
10527	alumni	2025-06-18	false	2026-03-25	true	false	false	false	false
10528	campus	2026-03-31	true	2026-04-06	true	false	false	false	false
10529	alumni	2023-05-09	false	2025-09-23	true	true	false	false	false
10530	campus	2026-04-07	true	2026-04-07	true	false	false	false	false
10531	alumni	null	null	2022-10-12	true	true	true	false	true
10532	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
10533	alumni	null	null	2024-04-15	true	true	true	false	true
10534	campus	2026-04-02	true	2026-04-06	true	false	false	false	false
10535	campus	2026-02-04	true	2026-03-31	true	false	false	false	false
10536	campus	2025-01-21	false	2025-09-22	false	true	false	false	false
10537	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
10538	campus	2026-01-20	true	2026-01-21	true	false	false	false	false
10539	campus	2023-09-25	true	2023-05-19	true	true	true	false	false
10540	alumni	2025-06-25	false	2026-03-15	true	false	false	false	false
10541	campus	2026-04-03	true	2026-04-06	true	false	false	false	false
10542	campus	2025-04-07	true	2025-07-11	true	true	false	false	false
10543	alumni	2025-05-30	false	2026-02-11	true	false	false	false	false
10544	campus	2022-06-02	false	null	null	false	false	true	false
