accountType,accountId,enabledInPeopleSoft,enabledInEntraMicrosoft,unusedEntraMicrosoft6Months,unusedEntraMicrosoft12Months,neverUsedEntraMicrosoft,neverUsedPeopleSoft
campus,9482,true,true,false,false,false,false
campus,9483,false,false,false,false,true,false
campus,9484,true,true,false,false,false,false
campus,9485,true,true,false,false,false,false
campus,9486,false,false,false,false,true,false
campus,9487,true,true,false,false,false,false
campus,9488,false,false,false,false,true,false
campus,9489,false,false,false,false,true,false
campus,9490,false,false,false,false,true,true
campus,9491,true,true,false,false,false,false
campus,9494,true,true,true,false,false,false
campus,9495,true,true,false,false,false,false
campus,9496,true,true,false,false,false,false
campus,9497,true,true,false,false,true,false
alumni,9498,false,true,false,false,true,true
campus,9499,true,true,false,false,false,false
alumni,9500,false,true,true,true,false,true
alumni,9501,false,true,false,false,false,true
campus,9502,true,true,true,false,false,false
alumni,9503,false,true,true,true,false,true
campus,9504,true,true,false,false,false,false
campus,9505,true,true,true,true,false,false
alumni,9506,false,true,true,true,false,true
campus,9507,true,true,true,false,false,false
campus,9508,true,false,false,false,true,false
campus,9509,true,true,true,true,false,false
campus,9510,true,true,false,false,false,false
campus,9511,true,true,false,false,false,false
campus,9512,true,true,false,false,false,false
alumni,9513,false,true,true,true,false,false
alumni,9514,false,true,false,false,false,true
alumni,9515,false,true,false,false,false,false
campus,9516,true,true,false,false,false,false
campus,9517,true,true,true,true,false,false
alumni,9518,false,true,true,true,false,false
campus,9519,true,true,false,false,false,false
campus,9520,true,true,false,false,false,false
campus,9521,true,true,false,false,false,false
campus,9522,true,true,false,false,false,false
alumni,9523,false,true,true,false,false,true
alumni,9524,false,true,false,false,false,true
campus,9525,true,true,false,false,false,false
campus,9526,true,true,false,false,false,false
alumni,9527,false,true,true,true,false,false
alumni,9528,false,true,true,true,false,true
campus,9529,true,true,false,false,false,false
alumni,9530,false,true,false,false,false,false
alumni,9531,false,true,true,true,false,false
campus,9532,true,true,false,false,false,false
alumni,9533,false,true,true,true,false,false
campus,9534,true,true,false,false,true,false
alumni,9535,false,true,false,false,false,false
campus,9536,false,false,false,false,true,false
alumni,9537,false,true,true,true,false,true
campus,9538,true,true,false,false,false,false
campus,9539,false,true,false,false,true,false
campus,9540,true,true,true,true,false,false
campus,9541,true,true,true,true,false,false
alumni,9542,false,true,false,false,false,false
campus,9543,false,false,false,false,false,false
campus,9544,true,true,false,false,true,true
alumni,9545,false,true,false,false,false,false
campus,9546,true,true,false,false,false,false
campus,9547,true,true,false,false,false,false
alumni,9548,false,true,true,true,false,false
alumni,9549,false,true,true,true,false,false
campus,9550,true,true,false,false,false,false
alumni,9551,false,true,false,false,false,true
campus,9552,true,true,true,true,false,false
alumni,9553,false,true,true,true,false,true
campus,9554,true,true,false,false,false,false
alumni,9555,false,true,false,false,false,true
alumni,9556,false,true,true,false,false,false
alumni,9557,false,true,true,true,false,true
campus,9558,true,true,false,false,false,false
campus,9559,true,true,false,false,false,false
alumni,9560,false,true,false,false,false,false
campus,9561,true,true,false,false,false,false
campus,9562,true,true,true,true,false,false
alumni,9563,false,true,true,true,false,false
campus,9564,true,true,false,false,false,false
campus,9565,false,false,false,false,true,false
campus,9566,true,true,false,false,false,false
alumni,9567,false,true,false,false,true,true
alumni,9568,false,true,true,false,false,false
campus,9569,true,false,true,true,false,false
alumni,9570,false,true,true,true,false,true
campus,9571,false,false,false,false,true,false
campus,9572,false,true,false,false,true,true
campus,9574,true,true,false,false,false,false
campus,9575,true,true,false,false,false,false
campus,9576,false,true,true,true,false,false
alumni,9577,false,true,true,false,false,true
campus,9578,true,true,false,false,false,false
alumni,9579,false,true,false,false,false,false
campus,9580,true,true,false,false,false,false
campus,9581,true,true,true,true,false,false
campus,9582,true,true,false,false,false,false
alumni,9583,false,true,true,false,false,true
campus,9584,true,true,false,false,false,false
campus,9585,true,true,true,true,false,false
alumni,9586,false,true,false,false,false,true
alumni,9587,false,true,true,false,false,true
alumni,9588,false,true,true,true,false,false
campus,9589,true,true,false,false,false,false
campus,9590,true,true,false,false,false,false
alumni,9591,false,true,true,true,false,false
campus,9592,true,true,false,false,false,false
campus,9593,true,true,false,false,false,false
alumni,9594,false,true,true,true,false,true
campus,9595,true,true,false,false,false,false
campus,9596,true,true,false,false,false,false
alumni,9597,false,true,true,false,false,false
campus,9598,true,true,false,false,false,false
campus,9599,true,true,true,true,false,false
alumni,9600,false,true,true,true,false,true
campus,9601,true,true,false,false,false,false
campus,9602,true,true,false,false,false,false
campus,9603,true,true,false,false,false,false
alumni,9604,false,true,true,true,false,true
alumni,9605,false,true,false,false,false,false
campus,9606,true,true,false,false,false,false
campus,9607,false,true,false,false,true,true
campus,9608,true,true,false,false,false,false
alumni,9609,false,true,true,true,false,false
campus,9610,true,true,false,false,false,false
alumni,9611,false,true,true,true,false,false
campus,9612,true,true,true,true,false,false
campus,9613,true,true,true,true,false,false
campus,9614,false,false,false,false,true,false
alumni,9615,false,true,false,false,false,false
alumni,9616,false,true,false,false,false,false
campus,9617,true,true,true,true,false,false
campus,9618,true,true,false,false,false,false
campus,9619,true,true,false,false,false,false
campus,9620,true,true,false,false,false,false
alumni,9621,false,true,true,true,false,false
alumni,9622,false,true,false,false,false,false
campus,9623,true,true,false,false,false,false
campus,9624,true,true,false,false,true,true
alumni,9625,false,true,true,false,false,true
campus,9626,true,true,false,false,false,false
campus,9627,false,false,false,false,true,false
alumni,9628,false,true,true,true,false,false
alumni,9629,false,true,false,false,false,false
campus,9630,true,true,true,false,false,false
alumni,9631,false,true,false,false,false,false
campus,9632,false,false,false,false,true,false
alumni,9633,false,true,false,false,false,false
alumni,9634,false,true,true,true,false,true
alumni,9635,false,true,false,false,false,false
campus,9636,true,true,false,false,false,false
campus,9637,true,true,false,false,true,true
campus,9638,true,false,false,false,true,false
alumni,9639,false,true,false,false,false,true
alumni,9640,false,true,false,false,false,true
alumni,9641,false,true,true,false,false,false
alumni,9642,false,true,true,true,false,true
alumni,9643,false,true,true,false,false,false
campus,9644,true,true,true,true,false,false
alumni,9645,false,true,true,true,false,false
campus,9646,true,true,true,true,false,false
campus,9647,true,true,false,false,false,false
alumni,9648,false,true,true,true,false,true
campus,9649,true,true,false,false,false,false
alumni,9650,false,true,true,true,false,false
alumni,9651,false,true,false,false,false,false
campus,9652,false,true,false,false,true,true
campus,9653,true,true,false,false,false,false
campus,9654,true,true,false,false,false,false
alumni,9655,false,true,false,false,false,true
campus,9656,true,true,false,false,false,false
alumni,9657,false,true,true,true,false,true
campus,9658,true,true,false,false,false,false
campus,9659,false,false,false,false,true,false
campus,9660,true,true,false,false,false,false
campus,9661,true,true,false,false,false,false
alumni,9662,false,true,false,false,false,true
alumni,9663,false,true,true,false,false,false
alumni,9664,false,true,true,true,false,false
campus,9665,true,true,false,false,false,false
alumni,9666,false,true,true,true,false,false
alumni,9667,false,true,false,false,false,true
campus,9668,true,true,false,false,false,false
alumni,9669,false,true,true,true,false,false
campus,9670,true,true,false,false,false,false
campus,9671,true,true,false,false,false,false
alumni,9672,false,true,true,true,false,true
campus,9673,true,true,false,false,false,false
alumni,9674,false,true,true,true,false,false
alumni,9675,false,true,false,false,false,true
campus,9676,true,true,false,false,false,false
campus,9677,true,true,false,false,false,false
alumni,9678,false,true,false,false,false,false
campus,9679,true,true,false,false,false,false
campus,9680,true,true,false,false,false,false
alumni,9681,false,true,true,true,false,false
alumni,9682,false,true,false,false,true,true
campus,9683,true,true,true,true,false,false
alumni,9684,false,true,true,true,false,false
alumni,9685,false,true,true,true,false,true
alumni,9686,false,true,true,false,false,false
alumni,9687,false,true,false,false,false,false
campus,9688,true,true,true,true,false,false
alumni,9689,false,true,true,true,false,true
alumni,9690,false,true,false,false,false,true
alumni,9691,false,true,false,false,true,true
alumni,9692,false,true,false,false,false,false
